txn_id,txn_date,txn_time,from_account,from_name,to_account,to_name,amount_inr,txn_type,channel,sub_network,flag,notes
TXN-CYH-13736,External_Victim,A1781,4624781.29,INR,2025-06-11T16:42:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13737,External_Victim,A1781,4624781.29,INR,2025-07-11T03:04:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13738,A1781,A1005,13180626.68,INR,2025-11-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13739,External_Victim,A1782,2817483.89,INR,2025-11-05T02:01:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13740,External_Victim,A1782,2817483.89,INR,2025-07-25T20:43:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13741,External_Victim,A1782,2817483.89,INR,2025-06-05T11:44:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13742,External_Victim,A1782,2817483.89,INR,2025-10-12T11:20:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13743,External_Victim,A1782,2817483.89,INR,2025-09-07T21:26:46,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13744,A1782,A1008,13383048.46,INR,2025-10-27T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13745,External_Victim,A1783,2879948.33,INR,2025-10-05T00:33:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13746,External_Victim,A1783,2879948.33,INR,2025-08-14T04:41:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13747,External_Victim,A1783,2879948.33,INR,2025-06-04T05:44:46,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13748,External_Victim,A1783,2879948.33,INR,2025-10-23T04:39:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13749,External_Victim,A1783,2879948.33,INR,2025-09-24T06:13:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13750,A1783,A1012,13679754.55,INR,2025-11-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13751,External_Victim,A1784,2448079.17,INR,2025-07-10T05:42:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13752,External_Victim,A1784,2448079.17,INR,2025-09-15T14:30:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13753,External_Victim,A1784,2448079.17,INR,2025-06-26T11:53:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13754,External_Victim,A1784,2448079.17,INR,2025-09-16T04:44:53,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13755,External_Victim,A1784,2448079.17,INR,2025-08-11T13:08:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13756,A1784,A1008,11628376.08,INR,2025-11-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13757,External_Victim,A1785,4516694.00,INR,2025-10-29T10:13:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13758,External_Victim,A1785,4516694.00,INR,2025-11-17T05:32:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13759,External_Victim,A1785,4516694.00,INR,2025-10-04T20:56:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13760,A1785,A1003,12872577.91,INR,2025-11-19T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13761,External_Victim,A1786,1985527.67,INR,2025-07-12T20:54:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13762,External_Victim,A1786,1985527.67,INR,2025-08-31T13:21:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13763,External_Victim,A1786,1985527.67,INR,2025-06-15T15:48:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13764,External_Victim,A1786,1985527.67,INR,2025-09-10T09:14:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13765,External_Victim,A1786,1985527.67,INR,2025-08-23T21:57:13,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13766,External_Victim,A1786,1985527.67,INR,2025-07-12T06:31:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13767,A1786,A1008,11317507.72,INR,2025-10-31T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13768,External_Victim,A1787,2014816.30,INR,2025-08-22T12:17:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13769,External_Victim,A1787,2014816.30,INR,2025-10-03T09:52:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13770,External_Victim,A1787,2014816.30,INR,2025-10-26T22:30:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13771,External_Victim,A1787,2014816.30,INR,2025-10-14T17:34:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13772,External_Victim,A1787,2014816.30,INR,2025-11-01T21:17:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13773,External_Victim,A1787,2014816.30,INR,2025-09-24T07:43:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13774,A1787,A1007,11484452.92,INR,2025-11-20T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13775,External_Victim,A1788,4634619.18,INR,2025-07-02T23:28:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13776,External_Victim,A1788,4634619.18,INR,2025-06-17T08:26:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13777,External_Victim,A1788,4634619.18,INR,2025-08-05T22:10:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13778,A1788,A1008,13208664.66,INR,2025-11-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13779,External_Victim,A1789,4935717.10,INR,2025-06-01T21:12:13,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13780,External_Victim,A1789,4935717.10,INR,2025-10-28T03:42:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13781,External_Victim,A1789,4935717.10,INR,2025-08-20T02:46:39,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13782,A1789,A1006,14066793.74,INR,2025-11-22T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13783,External_Victim,A1790,2695596.11,INR,2025-11-12T02:56:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13784,External_Victim,A1790,2695596.11,INR,2025-11-18T00:01:39,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13785,External_Victim,A1790,2695596.11,INR,2025-11-19T13:55:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13786,External_Victim,A1790,2695596.11,INR,2025-07-21T14:57:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13787,A1790,A1004,10243265.21,INR,2025-10-31T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13788,External_Victim,A1791,1739090.98,INR,2025-06-15T14:40:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13789,External_Victim,A1791,1739090.98,INR,2025-09-20T01:43:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13790,External_Victim,A1791,1739090.98,INR,2025-11-09T03:58:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13791,External_Victim,A1791,1739090.98,INR,2025-08-12T11:23:02,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13792,External_Victim,A1791,1739090.98,INR,2025-08-04T22:22:42,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13793,External_Victim,A1791,1739090.98,INR,2025-08-10T00:32:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13794,A1791,A1003,9912818.61,INR,2025-11-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13795,External_Victim,A1792,2129256.00,INR,2025-10-14T20:53:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13796,External_Victim,A1792,2129256.00,INR,2025-06-26T21:04:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13797,External_Victim,A1792,2129256.00,INR,2025-06-22T10:36:12,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13798,External_Victim,A1792,2129256.00,INR,2025-08-10T19:12:40,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13799,External_Victim,A1792,2129256.00,INR,2025-09-11T08:21:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13800,External_Victim,A1792,2129256.00,INR,2025-09-20T22:19:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13801,A1792,A1007,12136759.19,INR,2025-11-16T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13802,External_Victim,A1793,2951106.44,INR,2025-07-27T17:30:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13803,External_Victim,A1793,2951106.44,INR,2025-07-08T13:18:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13804,External_Victim,A1793,2951106.44,INR,2025-10-17T23:15:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13805,External_Victim,A1793,2951106.44,INR,2025-11-12T16:41:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13806,External_Victim,A1793,2951106.44,INR,2025-07-23T08:09:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13807,A1793,A1007,14017755.60,INR,2025-11-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13808,External_Victim,A1794,1767295.30,INR,2025-10-14T05:55:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13809,External_Victim,A1794,1767295.30,INR,2025-06-29T20:37:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13810,External_Victim,A1794,1767295.30,INR,2025-06-12T11:04:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13811,External_Victim,A1794,1767295.30,INR,2025-07-21T21:22:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13812,External_Victim,A1794,1767295.30,INR,2025-10-22T22:30:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13813,External_Victim,A1794,1767295.30,INR,2025-07-22T08:27:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13814,A1794,A1010,10073583.23,INR,2025-11-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13815,External_Victim,A1795,4018498.50,INR,2025-09-06T00:15:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13816,External_Victim,A1795,4018498.50,INR,2025-10-05T12:47:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13817,External_Victim,A1795,4018498.50,INR,2025-10-25T15:21:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13818,A1795,A1012,11452720.73,INR,2025-10-28T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13819,External_Victim,A1796,2219655.01,INR,2025-11-18T18:52:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13820,External_Victim,A1796,2219655.01,INR,2025-07-07T16:31:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13821,External_Victim,A1796,2219655.01,INR,2025-08-30T22:52:46,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13822,External_Victim,A1796,2219655.01,INR,2025-09-17T04:39:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13823,External_Victim,A1796,2219655.01,INR,2025-08-17T12:01:57,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13824,External_Victim,A1796,2219655.01,INR,2025-09-14T11:18:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13825,A1796,A1012,12652033.53,INR,2025-10-26T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13826,External_Victim,A1797,2368707.26,INR,2025-06-16T04:58:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13827,External_Victim,A1797,2368707.26,INR,2025-11-03T17:47:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13828,External_Victim,A1797,2368707.26,INR,2025-06-13T02:30:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13829,External_Victim,A1797,2368707.26,INR,2025-08-31T10:16:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13830,External_Victim,A1797,2368707.26,INR,2025-07-02T21:14:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13831,External_Victim,A1797,2368707.26,INR,2025-07-02T09:01:42,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13832,A1797,A1003,13501631.40,INR,2025-11-20T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13833,External_Victim,A1798,3576575.56,INR,2025-07-01T14:10:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13834,External_Victim,A1798,3576575.56,INR,2025-09-18T20:33:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13835,External_Victim,A1798,3576575.56,INR,2025-06-14T10:03:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13836,A1798,A1004,10193240.36,INR,2025-11-18T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13837,External_Victim,A1799,3187265.04,INR,2025-07-15T06:47:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13838,External_Victim,A1799,3187265.04,INR,2025-08-10T14:18:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13839,External_Victim,A1799,3187265.04,INR,2025-08-24T18:09:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13840,External_Victim,A1799,3187265.04,INR,2025-11-05T00:38:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13841,A1799,A1011,12111607.16,INR,2025-11-07T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13842,External_Victim,A1800,1692463.56,INR,2025-11-16T16:34:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13843,External_Victim,A1800,1692463.56,INR,2025-09-08T16:01:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13844,External_Victim,A1800,1692463.56,INR,2025-11-21T12:01:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13845,External_Victim,A1800,1692463.56,INR,2025-09-07T16:22:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13846,External_Victim,A1800,1692463.56,INR,2025-10-13T09:32:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13847,External_Victim,A1800,1692463.56,INR,2025-06-11T10:55:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13848,A1800,A1008,9647042.30,INR,2025-11-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13849,External_Victim,A1801,2102061.91,INR,2025-06-14T03:16:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13850,External_Victim,A1801,2102061.91,INR,2025-09-22T09:55:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13851,External_Victim,A1801,2102061.91,INR,2025-09-23T22:11:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13852,External_Victim,A1801,2102061.91,INR,2025-11-16T05:39:01,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13853,External_Victim,A1801,2102061.91,INR,2025-07-21T12:05:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13854,External_Victim,A1801,2102061.91,INR,2025-10-01T15:05:13,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13855,A1801,A1012,11981752.88,INR,2025-11-01T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13856,External_Victim,A1802,2924874.38,INR,2025-06-20T07:02:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13857,External_Victim,A1802,2924874.38,INR,2025-09-12T06:24:13,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13858,External_Victim,A1802,2924874.38,INR,2025-07-07T13:55:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13859,External_Victim,A1802,2924874.38,INR,2025-10-08T03:31:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13860,A1802,A1007,11114522.64,INR,2025-11-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13861,External_Victim,A1803,2843941.89,INR,2025-11-07T10:01:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13862,External_Victim,A1803,2843941.89,INR,2025-06-01T13:41:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13863,External_Victim,A1803,2843941.89,INR,2025-06-03T17:36:27,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13864,External_Victim,A1803,2843941.89,INR,2025-09-15T05:31:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13865,A1803,A1003,10806979.18,INR,2025-11-22T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13866,External_Victim,A1804,3693598.06,INR,2025-10-03T09:52:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13867,External_Victim,A1804,3693598.06,INR,2025-10-17T06:27:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13868,External_Victim,A1804,3693598.06,INR,2025-07-10T13:58:42,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13869,A1804,A1003,10526754.47,INR,2025-11-16T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13870,External_Victim,A1805,2075659.71,INR,2025-10-14T08:45:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13871,External_Victim,A1805,2075659.71,INR,2025-06-12T15:25:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13872,External_Victim,A1805,2075659.71,INR,2025-07-10T21:06:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13873,External_Victim,A1805,2075659.71,INR,2025-09-22T00:35:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13874,External_Victim,A1805,2075659.71,INR,2025-11-12T18:15:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13875,External_Victim,A1805,2075659.71,INR,2025-08-04T23:42:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13876,A1805,A1004,11831260.32,INR,2025-11-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13877,External_Victim,A1806,2426543.61,INR,2025-06-19T07:06:02,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13878,External_Victim,A1806,2426543.61,INR,2025-11-06T23:06:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13879,External_Victim,A1806,2426543.61,INR,2025-11-14T09:31:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13880,External_Victim,A1806,2426543.61,INR,2025-10-11T06:31:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13881,External_Victim,A1806,2426543.61,INR,2025-10-29T07:50:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13882,A1806,A1012,11526082.15,INR,2025-11-22T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13883,External_Victim,A1807,2495619.53,INR,2025-10-28T01:07:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13884,External_Victim,A1807,2495619.53,INR,2025-08-27T16:26:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13885,External_Victim,A1807,2495619.53,INR,2025-10-22T04:36:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13886,External_Victim,A1807,2495619.53,INR,2025-06-02T09:32:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13887,External_Victim,A1807,2495619.53,INR,2025-10-15T23:59:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13888,External_Victim,A1807,2495619.53,INR,2025-07-19T04:36:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13889,A1807,A1008,14225031.35,INR,2025-11-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13890,External_Victim,A1808,2029266.60,INR,2025-10-25T00:22:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13891,External_Victim,A1808,2029266.60,INR,2025-10-27T23:22:40,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13892,External_Victim,A1808,2029266.60,INR,2025-07-05T22:40:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13893,External_Victim,A1808,2029266.60,INR,2025-09-28T20:34:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13894,External_Victim,A1808,2029266.60,INR,2025-11-03T23:04:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13895,External_Victim,A1808,2029266.60,INR,2025-11-01T01:17:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13896,A1808,A1011,11566819.60,INR,2025-10-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13897,External_Victim,A1809,2169831.62,INR,2025-06-02T21:03:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13898,External_Victim,A1809,2169831.62,INR,2025-10-13T00:32:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13899,External_Victim,A1809,2169831.62,INR,2025-08-13T11:35:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13900,External_Victim,A1809,2169831.62,INR,2025-10-27T03:04:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13901,External_Victim,A1809,2169831.62,INR,2025-09-17T10:29:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13902,External_Victim,A1809,2169831.62,INR,2025-08-07T08:01:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13903,A1809,A1005,12368040.24,INR,2025-11-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13904,External_Victim,A1810,2902532.61,INR,2025-09-01T04:25:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13905,External_Victim,A1810,2902532.61,INR,2025-06-01T14:08:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13906,External_Victim,A1810,2902532.61,INR,2025-11-18T01:03:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13907,External_Victim,A1810,2902532.61,INR,2025-09-05T04:06:37,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13908,A1810,A1006,11029623.91,INR,2025-11-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13909,External_Victim,A1811,2625093.70,INR,2025-06-10T04:43:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13910,External_Victim,A1811,2625093.70,INR,2025-08-02T03:05:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13911,External_Victim,A1811,2625093.70,INR,2025-08-25T21:51:02,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13912,External_Victim,A1811,2625093.70,INR,2025-08-30T14:43:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13913,External_Victim,A1811,2625093.70,INR,2025-09-03T04:01:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13914,A1811,A1011,12469195.09,INR,2025-11-01T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13915,External_Victim,A1812,1832966.72,INR,2025-08-20T02:13:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13916,External_Victim,A1812,1832966.72,INR,2025-06-03T07:16:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13917,External_Victim,A1812,1832966.72,INR,2025-11-20T10:57:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13918,External_Victim,A1812,1832966.72,INR,2025-10-20T17:45:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13919,External_Victim,A1812,1832966.72,INR,2025-07-06T12:02:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13920,External_Victim,A1812,1832966.72,INR,2025-10-13T20:40:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13921,A1812,A1009,10447910.30,INR,2025-11-22T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-13922,External_Victim,A1813,2197573.76,INR,2025-07-30T20:11:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-13923,External_Victim,A1813,2197573.76,INR,2025-10-12T14:47:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
